2.521338,-0.291463,2.076381, -0.240027
2.451191,-0.233851,2.044719, -0.195073
2.402744,-0.180893,2.007468, -0.151134
2.362594,-0.130385,1.985906, -0.109596
2.310889,-0.081145,1.957285, -0.068729
2.273399,-0.034187,1.909711, -0.028718
2.231287,0.011191,1.911533, 0.009587
2.172474,0.054566,1.869109, 0.046947
2.133782,0.096592,1.847155, 0.083617
2.073065,0.135645,1.838585, 0.120302
2.033591,0.174183,1.796374, 0.153864
2.017831,0.213733,1.790342, 0.189637
1.948144,0.246007,1.747687, 0.220694
1.921031,0.281821,1.730907, 0.253929
1.907659,0.319119,1.720694, 0.287843
1.866713,0.350882,1.691996, 0.318041
1.829413,0.382007,1.670406, 0.348804
1.783467,0.409869,1.637659, 0.376360
1.769703,0.444087,1.608477, 0.403629
1.728621,0.470694,1.602018, 0.436221
1.683083,0.494654,1.575596, 0.463064
1.659160,0.523911,1.554508, 0.490865
1.645844,0.556200,1.531760, 0.517646
1.597492,0.575771,1.525478, 0.549816
1.592129,0.610217,1.501532, 0.575494
1.555982,0.632475,1.486950, 0.604415
1.550254,0.666711,1.464306, 0.629748
1.516502,0.688709,1.427207, 0.648157
1.496582,0.716348,1.412257, 0.675985
1.468174,0.739427,1.396562, 0.703360
1.437180,0.760394,1.371383, 0.725582
1.411262,0.783385,1.351801, 0.750378
1.391201,0.809211,1.341588, 0.780353
1.379451,0.839860,1.314301, 0.800194
1.353853,0.861967,1.311721, 0.835143
1.318517,0.877111,1.307275, 0.869632
1.298016,0.901542,1.272571, 0.883870
1.270526,0.920641,1.259958, 0.912984
1.255742,0.948832,1.244154, 0.940076
1.215749,0.957446,1.218306, 0.959460
1.206587,0.990024,1.204189, 0.988057
1.166390,0.996805,1.176619, 1.005547
1.158443,1.030923,1.152939, 1.026025
1.139495,1.055769,1.160140, 1.074897
1.112090,1.072617,1.128161, 1.088117
1.097171,1.101590,1.110352, 1.114825
1.071325,1.119847,1.087629, 1.136890
1.040027,1.131986,1.085864, 1.181876
